,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1,22000253,1610612759,Spurs,SAS,San Antonio,240:00:00,115.4,118.6,100.8,99,14.6,19.6,0.563,3,19.7,0.188,0.778,0.5,8.585,8.8,0.578,0.6,1,0.197,102.5,102,85,102,0.594
0,22000254,1610612749,Bucks,MIL,Milwaukee,240:00:00,124.2,131.6,118.9,116.2,5.2,15.5,0.64,1.88,21.1,0.477,0.837,0.655,16.365,17.3,0.604,0.627,1,0.195,100.28,98.5,82.08,98,0.565
1,22000254,1610612737,Hawks,ATL,Atlanta,240:00:00,118.9,116.2,124.2,131.6,-5.2,-15.5,0.643,3,21,0.163,0.523,0.345,9.309,9.1,0.59,0.62,1,0.203,100.28,98.5,82.08,99,0.435
0,22000255,1610612758,Kings,SAC,Sacramento,240:00:00,109.8,114.6,111.6,119.6,-1.8,-5,0.786,3,22.6,0.321,0.543,0.422,10.982,11.5,0.526,0.538,1,0.198,102.04,96.5,80.42,96,0.462
1,22000255,1610612763,Grizzlies,MEM,Memphis,240:00:00,111.6,119.6,109.8,114.6,1.8,5,0.667,1.67,20.6,0.457,0.679,0.578,17.321,18.6,0.561,0.592,1,0.198,102.04,96.5,80.42,97,0.538
0,22000256,1610612757,Trail Blazers,POR,Portland,240:00:00,122,119.6,117.7,117.7,4.2,1.9,0.487,1.73,15.4,0.217,0.708,0.468,11.564,11.3,0.572,0.623,1,0.2,95.56,96.5,80.42,97,0.51
1,22000256,1610612752,Knicks,NYK,New York,240:00:00,117.7,117.7,122,119.6,-4.2,-1.9,0.513,1.67,15.5,0.292,0.783,0.532,12.5,12.5,0.523,0.582,1,0.2,95.56,96.5,80.42,96,0.49
0,22000257,1610612755,76ers,PHI,Philadelphia,240:00:00,105.3,109.5,125.6,124,-20.4,-14.5,0.375,1.67,11.8,0.304,0.684,0.457,9.109,9.5,0.473,0.506,1,0.197,96.76,95.5,79.58,95,0.379
1,22000257,1610612765,Pistons,DET,Detroit,240:00:00,125.6,124,105.3,109.5,20.4,14.5,0.629,1.16,17.2,0.316,0.696,0.543,20.059,19.8,0.621,0.686,1,0.199,96.76,95.5,79.58,96,0.621
0,22000258,1610612761,Raptors,TOR,Toronto,240:00:00,109.7,111.8,121.9,126.5,-12.2,-14.7,0.632,2,17,0.298,0.683,0.459,11.552,11.8,0.484,0.543,1,0.197,104.84,102,85,102,0.423
1,22000258,1610612754,Pacers,IND,Indiana,240:00:00,121.9,126.5,109.7,111.8,12.2,14.7,0.65,1.73,18.7,0.317,0.702,0.541,14.178,14.7,0.59,0.66,1,0.197,104.84,102,85,102,0.577
0,22000259,1610612753,Magic,ORL,Orlando,240:00:00,112.8,112.5,104,104.9,8.9,7.6,0.738,1.94,21.4,0.28,0.759,0.529,15.432,15.4,0.585,0.599,1,0.199,103.78,103.5,86.25,104,0.58
1,22000259,1610612766,Hornets,CHA,Charlotte,240:00:00,104,104.9,112.8,112.5,-8.9,-7.6,0.564,1.57,16.1,0.241,0.72,0.471,13.477,13.6,0.5,0.535,1,0.198,103.78,103.5,86.25,103,0.42
0,22000260,1610612748,Heat,MIA,Miami,240:00:00,87.2,89.5,100.3,104.3,-13.1,-14.8,0.645,1.43,15.9,0.211,0.804,0.491,14.362,14.7,0.435,0.465,1,0.195,97.58,94.5,78.75,95,0.384
1,22000260,1610612751,Nets,BKN,Brooklyn,240:00:00,100.3,104.3,87.2,89.5,13.1,14.8,0.706,2.67,18.8,0.196,0.789,0.509,9.214,9.6,0.465,0.518,1,0.195,97.58,94.5,78.75,94,0.616
0,22000261,1610612747,Lakers,LAL,Los Angeles,240:00:00,117,118.6,110.6,110.2,6.4,8.4,0.5,1.5,15.6,0.347,0.63,0.484,14.239,14.4,0.54,0.579,1,0.198,98,97.5,81.25,97,0.523
1,22000261,1610612739,Cavaliers,CLE,Cleveland,240:00:00,110.6,110.2,117,118.6,-6.4,-8.4,0.475,1.12,14.4,0.37,0.653,0.516,17.404,17.3,0.517,0.564,1,0.201,98,97.5,81.25,98,0.477
0,22000262,1610612741,Bulls,CHI,Chicago,240:00:00,100.6,102,115.8,119,-15.2,-17,0.683,1.47,20.1,0.255,0.795,0.505,18.555,18.8,0.563,0.557,1,0.197,102.6,100.5,83.75,101,0.416
1,22000262,1610612738,Celtics,BOS,Boston,240:00:00,115.8,119,100.6,102,15.2,17,0.636,2.15,20.5,0.205,0.745,0.495,12.646,13,0.592,0.621,1,0.197,102.6,100.5,83.75,100,0.584
0,22000263,1610612758,Kings,SAC,Sacramento,240:00:00,102,101,103.5,103.9,-1.4,-2.9,0.568,2.1,15.1,0.3,0.815,0.544,9.626,9.5,0.438,0.491,1,0.202,103.64,104,86.67,105,0.492
1,22000263,1610612763,Grizzlies,MEM,Memphis,240:00:00,103.5,103.9,102,101,1.4,2.9,0.622,1.77,17,0.185,0.7,0.456,12.573,12.6,0.506,0.538,1,0.201,103.64,104,86.67,103,0.508
0,22000264,1610612759,Spurs,SAS,San Antonio,240:00:00,102.7,101.9,97.2,101.9,5.5,0,0.595,1.29,15.9,0.231,0.736,0.486,15.876,15.7,0.488,0.555,1,0.2,109.08,107,89.17,108,0.544
1,22000264,1610612740,Pelicans,NOP,New Orleans,240:00:00,97.2,101.9,102.7,101.9,-5.5,0,0.488,1,14.2,0.264,0.769,0.514,18.005,18.9,0.523,0.534,1,0.198,109.08,107,89.17,106,0.456
0,22000265,1610612743,Nuggets,DEN,Denver,240:00:00,122.7,120.6,115.8,116.5,6.9,4.1,0.625,1.39,18.6,0.372,0.778,0.58,18.884,18.6,0.601,0.641,1,0.198,96.44,97,80.83,97,0.523
1,22000265,1610612742,Mavericks,DAL,Dallas,240:00:00,115.8,116.5,122.7,120.6,-6.9,-4.1,0.634,2.36,19.8,0.222,0.628,0.42,11.275,11.3,0.554,0.598,1,0.199,96.44,97,80.83,97,0.477
0,22000266,1610612750,Timberwolves,MIN,Minnesota,240:00:00,100.9,102.9,123.5,125,-22.5,-22.1,0.667,1.44,17.4,0.375,0.68,0.519,16.822,17.1,0.457,0.514,1,0.2,106.14,104.5,87.08,105,0.399
1,22000266,1610612744,Warriors,GSW,Golden State,240:00:00,123.5,125,100.9,102.9,22.5,22.1,0.477,1.4,14.9,0.32,0.625,0.481,14.248,14.4,0.573,0.617,1,0.198,106.14,104.5,87.08,104,0.601
0,22000267,1610612757,Trail Blazers,POR,Portland,240:00:00,120.5,122,127,126.3,-6.5,-4.3,0.37,1.89,12.8,0.345,0.783,0.545,8.89,9,0.541,0.569,1,0.2,99.82,99.5,82.92,100,0.466
1,22000267,1610612760,Thunder,OKC,Oklahoma City,240:00:00,127,126.3,120.5,122,6.5,4.3,0.581,3.13,18.9,0.217,0.655,0.455,8.13,8.1,0.619,0.629,1,0.201,99.82,99.5,82.92,99,0.534
0,22000268,1610612746,Clippers,LAC,LA,240:00:00,101.4,101,112.5,110.2,-11.1,-9.2,0.639,1.92,17.2,0.278,0.773,0.5,12.285,12.2,0.449,0.502,1,0.201,96.84,98,81.67,98,0.452
1,22000268,1610612737,Hawks,ATL,Atlanta,240:00:00,112.5,110.2,101.4,101,11.1,9.2,0.541,1.43,16,0.227,0.722,0.5,14.583,14.3,0.525,0.593,1,0.202,96.84,98,81.67,98,0.548
0,22000269,1610612764,Wizards,WAS,Washington,240:00:00,84.5,85.4,100.2,102.9,-15.7,-17.4,0.576,0.9,14.1,0.273,0.782,0.527,20.169,20.4,0.418,0.463,1,0.2,105.44,103.5,86.25,103,0.399
1,22000269,1610612745,Rockets,HOU,Houston,240:00:00,100.2,102.9,84.5,85.4,15.7,17.4,0.432,1.14,12.2,0.218,0.727,0.473,13.114,13.5,0.489,0.531,1,0.197,105.44,103.5,86.25,104,0.601
0,22000270,1610612762,Jazz,UTA,Utah,240:00:00,119.1,117.4,100.6,102.2,18.5,15.2,0.649,4,18.2,0.321,0.755,0.524,6.617,6.5,0.484,0.531,1,0.201,92.08,92,76.67,92,0.599
1,22000270,1610612752,Knicks,NYK,New York,240:00:00,100.6,102.2,119.1,117.4,-18.5,-15.2,0.417,1.25,12.8,0.245,0.679,0.476,12.837,13,0.494,0.519,1,0.197,92.08,92,76.67,92,0.401
0,22000271,1610612754,Pacers,IND,Indiana,240:00:00,123,119.6,106.8,109.3,16.2,10.3,0.756,2.83,24.4,0.256,0.698,0.5,12.728,12.4,0.602,0.622,1,0.199,96.76,97,80.83,97,0.568
1,22000271,1610612766,Hornets,CHA,Charlotte,240:00:00,106.8,109.3,123,119.6,-16.2,-10.3,0.757,2.55,20.3,0.302,0.744,0.5,11.084,11.3,0.483,0.534,1,0.2,96.76,97,80.83,97,0.432
0,22000272,1610612765,Pistons,DET,Detroit,240:00:00,103.1,103.9,115,118.4,-11.8,-14.6,0.784,1.32,19.9,0.326,0.69,0.5,21.203,21.4,0.518,0.565,1,0.2,104.94,103,85.83,103,0.43
1,22000272,1610612739,Cavaliers,CLE,Cleveland,240:00:00,115,118.4,103.1,103.9,11.8,14.6,0.511,1.41,17.4,0.31,0.674,0.5,16.02,16.5,0.603,0.628,1,0.198,104.94,103,85.83,103,0.57
0,22000273,1610612758,Kings,SAC,Sacramento,240:00:00,119.3,122.2,106,109.2,13.3,13,0.667,2,20.2,0.423,0.643,0.537,14.787,15.2,0.565,0.585,1,0.199,101.18,98.5,82.08,99,0.561
1,22000273,1610612753,Magic,ORL,Orlando,240:00:00,106,109.2,119.3,122.2,-13.3,-13,0.625,1.79,17.5,0.357,0.577,0.463,13.872,14.3,0.469,0.515,1,0.198,101.18,98.5,82.08,98,0.439
0,22000274,1610612751,Nets,BKN,Brooklyn,265:00:00,123.6,128.2,121.5,123.1,2.1,5.1,0.558,2.64,19.8,0.37,0.653,0.516,10.3,10.7,0.587,0.618,1,0.199,96.05,93.74,78.11,103,0.511
1,22000274,1610612737,Hawks,ATL,Atlanta,265:00:00,121.5,123.1,123.6,128.2,-2.1,-5.1,0.644,2.64,19.8,0.347,0.63,0.484,10.444,10.6,0.548,0.602,1,0.196,96.05,93.74,78.11,104,0.489
0,22000275,1610612748,Heat,MIA,Miami,240:00:00,85.6,85.4,110.3,114.7,-24.7,-29.3,0.8,1.41,19.1,0.173,0.68,0.422,17.738,17.7,0.456,0.483,1,0.198,97.34,95.5,79.58,96,0.355
1,22000275,1610612743,Nuggets,DEN,Denver,240:00:00,110.3,114.7,85.6,85.4,24.7,29.3,0.69,2.07,20.7,0.32,0.827,0.578,14.164,14.7,0.533,0.563,1,0.197,97.34,95.5,79.58,95,0.645
0,22000276,1610612755,76ers,PHI,Philadelphia,240:00:00,103.4,112.6,102.9,111.6,0.5,1.1,0.585,1.71,17.9,0.347,0.714,0.531,13.534,14.7,0.535,0.555,1,0.192,103.22,95,79.17,95,0.521
1,22000276,1610612747,Lakers,LAL,Los Angeles,240:00:00,102.9,111.6,103.4,112.6,-0.5,-1.1,0.488,1.67,15.5,0.286,0.653,0.469,11.65,12.6,0.523,0.546,1,0.194,103.22,95,79.17,95,0.479
0,22000277,1610612761,Raptors,TOR,Toronto,240:00:00,106.6,106.9,109.1,115,-2.4,-8.1,0.684,2.17,18.9,0.207,0.672,0.44,11.848,11.9,0.521,0.544,1,0.196,103.36,100.5,83.75,101,0.45
1,22000277,1610612749,Bucks,MIL,Milwaukee,240:00:00,109.1,115,106.6,106.9,2.4,8.1,0.75,2,20.1,0.328,0.793,0.56,14.226,15,0.516,0.551,1,0.196,103.36,100.5,83.75,100,0.55
0,22000278,1610612763,Grizzlies,MEM,Memphis,240:00:00,99.8,101,87.8,89.1,12,11.9,0.675,1.35,19.5,0.267,0.788,0.546,19.771,20,0.524,0.554,1,0.2,101.82,100.5,83.75,100,0.577
1,22000278,1610612741,Bulls,CHI,Chicago,240:00:00,87.8,89.1,99.8,101,-12,-11.9,0.639,1.35,17.2,0.212,0.733,0.454,16.589,16.8,0.448,0.481,1,0.197,101.82,100.5,83.75,101,0.423
0,22000279,1610612764,Wizards,WAS,Washington,240:00:00,104.7,107.1,120.9,125.3,-16.2,-18.2,0.784,2.64,20.5,0.255,0.652,0.436,10.865,11.1,0.473,0.524,1,0.198,101.9,99,82.5,99,0.435
1,22000279,1610612740,Pelicans,NOP,New Orleans,240:00:00,120.9,125.3,104.7,107.1,16.2,18.2,0.587,1.8,19.1,0.348,0.745,0.564,14.626,15.2,0.612,0.623,1,0.196,101.9,99,82.5,99,0.565
0,22000280,1610612759,Spurs,SAS,San Antonio,240:00:00,110,111.1,102.8,106,7.2,5.1,0.478,1.1,16.8,0.282,0.696,0.526,19.992,20.2,0.61,0.618,1,0.2,101.6,99.5,82.92,99,0.557
1,22000280,1610612738,Celtics,BOS,Boston,240:00:00,102.8,106,110,111.1,-7.2,-5.1,0.357,1.25,11.4,0.304,0.718,0.474,11.632,12,0.48,0.509,1,0.195,101.6,99.5,82.92,100,0.443
0,22000281,1610612756,Suns,PHX,Phoenix,240:00:00,91.3,97,101.8,101,-10.6,-4,0.528,1.27,14.1,0.246,0.857,0.518,14.114,15,0.458,0.484,1,0.194,103.22,100.5,83.75,100,0.446
1,22000281,1610612760,Thunder,OKC,Oklahoma City,240:00:00,101.8,101,91.3,97,10.6,4,0.553,1.5,16.6,0.143,0.754,0.482,13.978,13.9,0.541,0.559,1,0.2,103.22,100.5,83.75,101,0.554
0,22000282,1610612762,Jazz,UTA,Utah,240:00:00,116.9,119.6,105.1,109.5,11.8,10.1,0.476,2,15.4,0.327,0.837,0.574,10.077,10.3,0.549,0.579,1,0.198,99.1,96,80,97,0.528
1,22000282,1610612742,Mavericks,DAL,Dallas,240:00:00,105.1,109.5,116.9,119.6,-11.8,-10.1,0.524,2.75,17.6,0.163,0.673,0.426,8.084,8.4,0.527,0.548,1,0.198,99.1,96,80,95,0.472
0,22000283,1610612750,Timberwolves,MIN,Minnesota,240:00:00,103.2,105.7,117,115,-13.8,-9.2,0.622,1.35,16.3,0.296,0.69,0.469,15.811,16.2,0.506,0.547,1,0.202,106.32,106,88.33,105,0.422
1,22000283,1610612744,Warriors,GSW,Golden State,240:00:00,117,115,103.2,105.7,13.8,9.2,0.711,1.52,21.6,0.31,0.704,0.531,19.977,19.6,0.618,0.647,1,0.2,106.32,106,88.33,107,0.578
0,22000284,1610612747,Lakers,LAL,Los Angeles,240:00:00,99.7,101.1,110.6,117.6,-10.9,-16.5,0.694,2.27,19.3,0.291,0.723,0.49,11.92,12.1,0.477,0.493,1,0.198,94.5,91,75.83,91,0.429
1,22000284,1610612765,Pistons,DET,Detroit,240:00:00,110.6,117.6,99.7,101.1,10.9,16.5,0.675,3,21,0.277,0.709,0.51,9.305,9.9,0.54,0.577,1,0.199,94.5,91,75.83,91,0.571
0,22000285,1610612748,Heat,MIA,Miami,240:00:00,102.3,106.1,113.9,110.1,-11.6,-4,0.6,1.71,17.8,0.192,0.745,0.466,13.645,14.1,0.517,0.543,1,0.192,99.14,99,82.5,99,0.457
1,22000285,1610612746,Clippers,LAC,LA,240:00:00,113.9,110.1,102.3,106.1,11.6,4,0.611,1.83,16.8,0.255,0.808,0.534,12.542,12.1,0.511,0.564,1,0.201,99.14,99,82.5,99,0.543
0,22000286,1610612756,Suns,PHX,Phoenix,240:00:00,110.6,108.6,89.8,90.3,20.7,18.3,0.829,2.43,23.3,0.204,0.79,0.532,13.576,13.3,0.528,0.581,1,0.198,103.32,104,86.67,105,0.653
1,22000286,1610612744,Warriors,GSW,Golden State,240:00:00,89.8,90.3,110.6,108.6,-20.7,-18.3,0.553,1.62,15.4,0.21,0.796,0.468,12.558,12.6,0.439,0.454,1,0.201,103.32,104,86.67,103,0.347
0,22000287,1610612757,Trail Blazers,POR,Portland,240:00:00,99.5,101,102,105.1,-2.6,-4.1,0.41,1.07,12.5,0.273,0.759,0.514,14.775,15,0.511,0.523,1,0.201,101.72,99.5,82.92,100,0.466
1,22000287,1610612745,Rockets,HOU,Houston,240:00:00,102,105.1,99.5,101,2.6,4.1,0.5,1.36,14.5,0.241,0.727,0.486,13.736,14.1,0.494,0.531,1,0.197,101.72,99.5,82.92,99,0.534
0,22000288,1610612754,Pacers,IND,Indiana,240:00:00,105.3,106.1,111.4,110.2,-6.1,-4.1,0.714,1.88,21.6,0.255,0.791,0.511,16.045,16.2,0.546,0.566,1,0.201,98.34,98.5,82.08,99,0.469
1,22000288,1610612766,Hornets,CHA,Charlotte,240:00:00,111.4,110.2,105.3,106.1,6.1,4.1,0.814,2.06,24.8,0.209,0.745,0.489,17.533,17.3,0.6,0.607,1,0.2,98.34,98.5,82.08,98,0.531
0,22000289,1610612753,Magic,ORL,Orlando,240:00:00,88.3,91.8,115,117.2,-26.7,-25.3,0.625,1.18,14.9,0.281,0.792,0.514,16.68,17.3,0.416,0.464,1,0.198,101.38,98.5,82.08,98,0.371
1,22000289,1610612746,Clippers,LAC,LA,240:00:00,115,117.2,88.3,91.8,26.7,25.3,0.543,2.27,18.5,0.208,0.719,0.486,10.908,11.1,0.559,0.587,1,0.197,101.38,98.5,82.08,99,0.629
0,22000290,1610612764,Wizards,WAS,Washington,240:00:00,98.3,98,112.7,116,-14.4,-18,0.419,1,10.2,0.286,0.74,0.5,12.78,12.7,0.406,0.492,1,0.197,102.34,101,84.17,102,0.428
1,22000290,1610612737,Hawks,ATL,Atlanta,240:00:00,112.7,116,98.3,98,14.4,18,0.41,1.23,12.2,0.26,0.714,0.5,12.626,13,0.517,0.569,1,0.197,102.34,101,84.17,100,0.572
0,22000291,1610612752,Knicks,NYK,New York,240:00:00,109.6,112.1,88.1,89,21.5,23.1,0.513,1.43,16.5,0.256,0.679,0.495,15.047,15.4,0.55,0.586,1,0.196,92.48,91,75.83,91,0.638
1,22000291,1610612739,Cavaliers,CLE,Cleveland,240:00:00,88.1,89,109.6,112.1,-21.5,-23.1,0.517,1.07,12.4,0.321,0.744,0.505,15.231,15.4,0.393,0.441,1,0.202,92.48,91,75.83,91,0.362
0,22000292,1610612761,Raptors,TOR,Toronto,240:00:00,119.8,124,122.8,124.8,-3,-0.8,0.476,1.33,14.8,0.362,0.667,0.5,14.49,15,0.564,0.617,1,0.201,103.08,100.5,83.75,100,0.466
1,22000292,1610612758,Kings,SAC,Sacramento,240:00:00,122.8,124.8,119.8,124,3,0.8,0.721,1.41,21.4,0.333,0.638,0.5,21.434,21.8,0.654,0.687,1,0.197,103.08,100.5,83.75,101,0.534
0,22000293,1610612740,Pelicans,NOP,New Orleans,240:00:00,124.4,126,119.2,122.3,5.2,3.6,0.711,3.56,21.4,0.278,0.72,0.49,8.545,8.7,0.578,0.605,1,0.199,105.5,103.5,86.25,104,0.51
1,22000293,1610612749,Bucks,MIL,Milwaukee,240:00:00,119.2,122.3,124.4,126,-5.2,-3.6,0.604,2.42,19.8,0.28,0.722,0.51,11.355,11.7,0.568,0.596,1,0.199,105.5,103.5,86.25,103,0.49
0,22000294,1610612755,76ers,PHI,Philadelphia,240:00:00,116,115.7,90.5,92.2,25.6,23.5,0.513,2,15,0.275,0.86,0.564,9.831,9.8,0.494,0.569,1,0.2,102.82,102,85,102,0.671
1,22000294,1610612750,Timberwolves,MIN,Minnesota,240:00:00,90.5,92.2,116,115.7,-25.6,-23.5,0.571,1.11,15.6,0.14,0.725,0.436,17.321,17.6,0.488,0.523,1,0.196,102.82,102,85,102,0.329
0,22000295,1610612760,Thunder,OKC,Oklahoma City,240:00:00,116.9,117.9,136.1,138.7,-19.2,-20.8,0.575,1.92,16.9,0.18,0.75,0.447,11.219,11.3,0.558,0.619,1,0.2,107.5,106,88.33,106,0.423
1,22000295,1610612751,Nets,BKN,Brooklyn,240:00:00,136.1,138.7,116.9,117.9,19.2,20.8,0.579,3,21.8,0.25,0.82,0.553,10.181,10.4,0.665,0.687,1,0.195,107.5,106,88.33,106,0.577
0,22000296,1610612759,Spurs,SAS,San Antonio,240:00:00,123.4,121.4,113.8,112.4,9.6,9.1,0.659,2.23,21.6,0.25,0.8,0.525,13.48,13.3,0.605,0.644,1,0.197,96.12,97.5,81.25,98,0.538
1,22000296,1610612743,Nuggets,DEN,Denver,240:00:00,113.8,112.4,123.4,121.4,-9.6,-9.1,0.61,1.56,19.6,0.2,0.75,0.475,16.701,16.5,0.615,0.628,1,0.2,96.12,97.5,81.25,97,0.462
0,22000297,1610612762,Jazz,UTA,Utah,240:00:00,124.4,122.4,100.1,104.1,24.3,18.3,0.553,1.4,15.6,0.353,0.774,0.567,15.554,15.3,0.552,0.61,1,0.199,98.66,97.5,81.25,98,0.61
1,22000297,1610612742,Mavericks,DAL,Dallas,240:00:00,100.1,104.1,124.4,122.4,-24.3,-18.3,0.541,1.82,15.5,0.226,0.647,0.433,10.904,11.3,0.483,0.516,1,0.2,98.66,97.5,81.25,97,0.39
0,22000298,1610612757,Trail Blazers,POR,Portland,240:00:00,129,129.5,127.6,128.4,1.4,1.1,0.444,2.5,16.1,0.244,0.714,0.471,8.389,8.4,0.608,0.638,1,0.199,95.48,95,79.17,95,0.476
1,22000298,1610612741,Bulls,CHI,Chicago,240:00:00,127.6,128.4,129,129.5,-1.4,-1.1,0.721,2.07,22.5,0.286,0.756,0.529,15.69,15.8,0.629,0.666,1,0.197,95.48,95,79.17,95,0.524
0,22000299,1610612749,Bucks,MIL,Milwaukee,240:00:00,113.4,115.2,122.6,126,-9.2,-10.8,0.55,1.38,16.9,0.222,0.776,0.511,15.911,16.2,0.598,0.616,1,0.199,101.68,99.5,82.92,99,0.452
1,22000299,1610612766,Hornets,CHA,Charlotte,240:00:00,122.6,126,113.4,115.2,9.2,10.8,0.727,3.56,22.6,0.224,0.778,0.489,8.755,9,0.592,0.625,1,0.199,101.68,99.5,82.92,100,0.548
0,22000300,1610612740,Pelicans,NOP,New Orleans,240:00:00,103,103.7,114.8,118.9,-11.8,-15.2,0.659,1.8,18.5,0.255,0.813,0.515,13.792,13.9,0.516,0.54,1,0.197,109.28,107,89.17,108,0.472
1,22000300,1610612745,Rockets,HOU,Houston,240:00:00,114.8,118.9,103,103.7,11.8,15.2,0.711,2,21.5,0.188,0.745,0.485,14.572,15.1,0.598,0.625,1,0.193,109.28,107,89.17,106,0.528
0,22000301,1610612758,Kings,SAC,Sacramento,240:00:00,109.7,110.6,110,112.9,-0.4,-2.3,0.537,1.29,17.1,0.319,0.69,0.494,17.925,18.1,0.582,0.579,1,0.2,95.14,93.5,77.92,94,0.473
1,22000301,1610612748,Heat,MIA,Miami,240:00:00,110,112.9,109.7,110.6,0.4,2.3,0.694,1.56,19.3,0.31,0.681,0.506,16.764,17.2,0.539,0.594,1,0.199,95.14,93.5,77.92,93,0.527
0,22000302,1610612747,Lakers,LAL,Los Angeles,240:00:00,102.8,103.2,100.9,101.1,1.9,2.2,0.541,1.43,15.8,0.286,0.711,0.489,14.996,15.1,0.494,0.52,1,0.199,93.76,93.5,77.92,93,0.474
1,22000302,1610612738,Celtics,BOS,Boston,240:00:00,100.9,101.1,102.8,103.2,-1.9,-2.2,0.6,1.6,18.9,0.289,0.714,0.511,15.93,16,0.524,0.539,1,0.202,93.76,93.5,77.92,94,0.526
0,22000303,1610612756,Suns,PHX,Phoenix,240:00:00,112.5,114.4,104.8,107.1,7.7,7.3,0.595,1.69,17,0.267,0.791,0.523,13.179,13.4,0.519,0.586,1,0.201,99.4,97.5,81.25,97,0.55
1,22000303,1610612742,Mavericks,DAL,Dallas,240:00:00,104.8,107.1,112.5,114.4,-7.7,-7.3,0.5,1.38,17.3,0.209,0.733,0.477,15.974,16.3,0.584,0.589,1,0.198,99.4,97.5,81.25,98,0.45
0,22000304,1610612759,Spurs,SAS,San Antonio,240:00:00,111.5,112,125.7,129,-14.2,-17,0.641,1.79,18.7,0.239,0.698,0.461,13.939,14,0.548,0.593,1,0.199,101.52,100,83.33,100,0.438
1,22000304,1610612763,Grizzlies,MEM,Memphis,240:00:00,125.7,129,111.5,112,14.2,17,0.667,2.27,23.2,0.302,0.761,0.539,14.62,15,0.654,0.661,1,0.195,101.52,100,83.33,100,0.563
0,22000305,1610612744,Warriors,GSW,Golden State,240:00:00,118.7,119.2,90.9,91.9,27.8,27.3,0.723,2.43,24,0.233,0.788,0.537,14.085,14.1,0.624,0.632,1,0.199,99.74,99,82.5,99,0.65
1,22000305,1610612765,Pistons,DET,Detroit,240:00:00,90.9,91.9,118.7,119.2,-27.8,-27.3,0.586,1.06,13.7,0.212,0.767,0.463,15.987,16.2,0.435,0.5,1,0.198,99.74,99,82.5,99,0.35
0,22000306,1610612762,Jazz,UTA,Utah,240:00:00,120.4,120.6,132.8,129.3,-12.4,-8.7,0.875,1.87,20.7,0.267,0.805,0.523,15.438,15.5,0.56,0.635,1,0.2,96.76,98,81.67,97,0.444
1,22000306,1610612743,Nuggets,DEN,Denver,240:00:00,132.8,129.3,120.4,120.6,12.4,8.7,0.596,3.5,21.3,0.195,0.733,0.477,8.302,8.1,0.644,0.671,1,0.199,96.76,98,81.67,99,0.556
0,22000307,1610612755,76ers,PHI,Philadelphia,240:00:00,114.8,120.2,107.1,108.9,7.7,11.3,0.444,1.67,14.5,0.353,0.711,0.521,11.579,12.1,0.533,0.563,1,0.199,103.16,100,83.33,99,0.532
1,22000307,1610612754,Pacers,IND,Indiana,240:00:00,107.1,108.9,114.8,120.2,-7.7,-11.3,0.512,1.17,15.8,0.289,0.647,0.479,17.53,17.8,0.548,0.587,1,0.197,103.16,100,83.33,101,0.468
0,22000308,1610612752,Knicks,NYK,New York,240:00:00,120.6,125,138.2,137.2,-17.6,-12.2,0.512,2.63,16.6,0.271,0.711,0.465,8.393,8.7,0.541,0.591,1,0.197,94.32,93,77.5,92,0.426
1,22000308,1610612746,Clippers,LAC,LA,240:00:00,138.2,137.2,120.6,125,17.6,12.2,0.591,3.71,20.6,0.289,0.729,0.535,7.501,7.4,0.648,0.691,1,0.201,94.32,93,77.5,94,0.574
0,22000309,1610612761,Raptors,TOR,Toronto,240:00:00,113.1,117.3,102.7,105.2,10.4,12.2,0.659,2.45,19.6,0.28,0.804,0.545,10.818,11.2,0.522,0.577,1,0.199,100.5,97.5,81.25,98,0.555
1,22000309,1610612753,Magic,ORL,Orlando,240:00:00,102.7,105.2,113.1,117.3,-10.4,-12.2,0.667,2,17.3,0.196,0.72,0.455,11.075,11.3,0.482,0.541,1,0.199,100.5,97.5,81.25,97,0.445
0,22000310,1610612764,Wizards,WAS,Washington,240:00:00,126.2,131.9,129.8,128.1,-3.6,3.8,0.429,3.43,15.7,0.276,0.775,0.48,5.928,6.2,0.574,0.61,1,0.198,115.3,113.5,94.58,113,0.473
1,22000310,1610612751,Nets,BKN,Brooklyn,240:00:00,129.8,128.1,126.2,131.9,3.6,-3.8,0.66,1.94,21.6,0.225,0.724,0.52,15.108,14.9,0.676,0.712,1,0.201,115.3,113.5,94.58,114,0.527
0,22000311,1610612750,Timberwolves,MIN,Minnesota,240:00:00,108.3,109,100.9,103,7.5,6,0.585,2.4,18.2,0.151,0.667,0.388,9.94,10,0.538,0.558,1,0.193,101.86,100.5,83.75,100,0.48
1,22000311,1610612739,Cavaliers,CLE,Cleveland,240:00:00,100.9,103,108.3,109,-7.5,-6,0.488,1.05,15,0.333,0.849,0.612,18.425,18.8,0.512,0.552,1,0.2,101.86,100.5,83.75,101,0.52
