,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1,22100058,1610612754,Pacers,IND,Indiana,240:00:00,99.5,103.1,113.1,121.6,-13.5,-18.6,0.5,0.83,14.8,0.357,0.569,0.48,22.89,23.7,0.544,0.578,1,0.199,102.42,97,80.83,97,0.436
0,22100059,1610612740,Pelicans,NOP,New Orleans,240:00:00,101.1,104.2,109.1,107.4,-8.1,-3.2,0.6,2.4,18.3,0.259,0.638,0.455,10.208,10.5,0.489,0.511,1,0.198,95.72,95,79.17,95,0.494
1,22100059,1610612737,Hawks,ATL,Atlanta,240:00:00,109.1,107.4,101.1,104.2,8.1,3.2,0.525,1.91,15.5,0.362,0.741,0.545,11.767,11.6,0.458,0.493,1,0.199,95.72,95,79.17,95,0.506
0,22100060,1610612750,Timberwolves,MIN,Minnesota,240:00:00,107.1,113,107.7,108,-0.6,5,0.674,1.71,20.1,0.327,0.724,0.542,16.117,17,0.544,0.574,1,0.197,102.86,100,83.33,100,0.538
1,22100060,1610612749,Bucks,MIL,Milwaukee,240:00:00,107.7,108,107.1,113,0.6,-5,0.564,2.44,16.3,0.276,0.673,0.458,8.978,9,0.484,0.518,1,0.2,102.86,100,83.33,100,0.462
0,22100061,1610612760,Thunder,OKC,Oklahoma City,240:00:00,117.4,117.1,109.4,110.6,8.1,6.6,0.488,1.31,15.5,0.261,0.75,0.511,15.273,15.2,0.587,0.623,1,0.199,104.96,104.5,87.08,105,0.518
1,22100061,1610612747,Lakers,LAL,Los Angeles,240:00:00,109.4,110.6,117.4,117.1,-8.1,-6.6,0.63,1.71,20.1,0.25,0.739,0.489,16.166,16.3,0.56,0.586,1,0.2,104.96,104.5,87.08,104,0.482
0,22100062,1610612758,Kings,SAC,Sacramento,240:00:00,104.2,110,106.4,104.9,-2.2,5.1,0.667,2.33,19.8,0.232,0.673,0.444,11.364,12,0.521,0.541,1,0.197,103.08,101,84.17,100,0.48
1,22100062,1610612756,Suns,PHX,Phoenix,240:00:00,106.4,104.9,104.2,110,2.2,-5.1,0.548,2.09,16.7,0.327,0.768,0.556,10.939,10.8,0.484,0.517,1,0.201,103.08,101,84.17,102,0.52
0,22100063,1610612757,Trail Blazers,POR,Portland,240:00:00,117.6,117.2,91.1,96,26.5,21.2,0.564,1.57,16.5,0.3,0.567,0.453,14.193,14.1,0.554,0.594,1,0.201,102,99.5,82.92,99,0.659
1,22100063,1610612763,Grizzlies,MEM,Memphis,240:00:00,91.1,96,117.6,117.2,-26.5,-21.2,0.771,1.23,17.6,0.433,0.7,0.547,20.881,22,0.453,0.46,1,0.198,102,99.5,82.92,100,0.341
0,22100064,1610612746,Clippers,LAC,LA,240:00:00,80.8,82.3,92.1,95.8,-11.3,-13.5,0.613,1.36,15.1,0.2,0.62,0.391,14.327,14.6,0.408,0.426,1,0.199,98.8,96,80,96,0.365
1,22100064,1610612739,Cavaliers,CLE,Cleveland,240:00:00,92.1,95.8,80.8,82.3,11.3,13.5,0.364,0.57,9.5,0.38,0.8,0.609,21.025,21.9,0.426,0.495,1,0.198,98.8,96,80,96,0.635
0,22100065,1610612755,76ers,PHI,Philadelphia,240:00:00,108.3,111.1,100.1,103,8.2,8.1,0.579,1.05,17,0.282,0.727,0.543,20.677,21.2,0.579,0.635,1,0.199,101.72,99,82.5,99,0.581
1,22100065,1610612765,Pistons,DET,Detroit,240:00:00,100.1,103,108.3,111.1,-8.2,-8.1,0.629,1.57,16.4,0.273,0.718,0.457,13.742,14.1,0.483,0.521,1,0.197,101.72,99,82.5,99,0.419
0,22100066,1610612764,Wizards,WAS,Washington,240:00:00,118.2,120.8,109.7,109.9,8.4,10.9,0.565,2.89,18.2,0.309,0.864,0.556,8.718,8.9,0.53,0.564,1,0.193,102.2,101,84.17,101,0.521
1,22100066,1610612737,Hawks,ATL,Atlanta,240:00:00,109.7,109.9,118.2,120.8,-8.4,-10.9,0.542,2,19.5,0.136,0.691,0.444,12.851,12.9,0.58,0.589,1,0.196,102.2,101,84.17,101,0.479
0,22100067,1610612752,Knicks,NYK,New York,240:00:00,108.6,110.6,107.7,109.6,0.9,1.1,0.41,1.23,13,0.271,0.837,0.557,13.57,13.8,0.524,0.554,1,0.197,95.74,94,78.33,94,0.475
1,22100067,1610612741,Bulls,CHI,Chicago,240:00:00,107.7,109.6,108.6,110.6,-0.9,-1.1,0.694,3.57,19.9,0.163,0.729,0.443,7.316,7.4,0.494,0.55,1,0.199,95.74,94,78.33,94,0.525
0,22100068,1610612762,Jazz,UTA,Utah,240:00:00,112.8,117.3,88.2,87.5,24.5,29.8,0.585,1.2,16.9,0.356,0.788,0.613,18.484,19.2,0.576,0.621,1,0.193,105.66,104,86.67,104,0.707
1,22100068,1610612745,Rockets,HOU,Houston,240:00:00,88.2,87.5,112.8,117.3,-24.5,-29.8,0.484,1.36,11.4,0.212,0.644,0.387,10.667,10.6,0.374,0.433,1,0.2,105.66,104,86.67,104,0.293
0,22100069,1610612759,Spurs,SAS,San Antonio,240:00:00,100.4,103.1,105.3,108.3,-4.9,-5.2,0.538,1.4,16.1,0.283,0.731,0.505,15.213,15.6,0.511,0.523,1,0.199,98.66,96,80,96,0.521
1,22100069,1610612742,Mavericks,DAL,Dallas,240:00:00,105.3,108.3,100.4,103.1,4.9,5.2,0.439,1.38,14.3,0.269,0.717,0.495,13.169,13.5,0.562,0.549,1,0.199,98.66,96,80,96,0.479
0,22100070,1610612763,Grizzlies,MEM,Memphis,265:00:00,93.6,95.4,90.8,93.5,2.8,1.9,0.641,1.39,17.1,0.276,0.792,0.523,16.193,16.5,0.464,0.504,1,0.2,100.73,98.26,81.89,109,0.537
1,22100070,1610612744,Warriors,GSW,Golden State,265:00:00,90.8,93.5,93.6,95.4,-2.8,-1.9,0.744,1.26,19.7,0.208,0.724,0.477,20.669,21.3,0.511,0.53,1,0.196,100.73,98.26,81.89,108,0.463
0,22100071,1610612761,Raptors,TOR,Toronto,240:00:00,116.2,118.3,110.1,116,6.1,2.3,0.419,2.25,14.8,0.239,0.653,0.453,8.45,8.6,0.552,0.575,1,0.197,96.86,93.5,77.92,93,0.541
1,22100071,1610612753,Magic,ORL,Orlando,240:00:00,110.1,116,116.2,118.3,-6.1,-2.3,0.585,1.41,17.8,0.347,0.761,0.547,17.165,18.1,0.563,0.58,1,0.195,96.86,93.5,77.92,94,0.459
0,22100072,1610612754,Pacers,IND,Indiana,240:00:00,92.3,97,102.9,102.9,-10.6,-5.9,0.541,1.43,14.6,0.298,0.776,0.519,13.193,13.9,0.441,0.475,1,0.2,104.08,101.5,84.58,101,0.424
1,22100072,1610612751,Nets,BKN,Brooklyn,240:00:00,102.9,102.9,92.3,97,10.6,5.9,0.588,1.11,15.1,0.224,0.702,0.481,17.64,17.6,0.487,0.558,1,0.198,104.08,101.5,84.58,102,0.576
0,22100073,1610612748,Heat,MIA,Miami,240:00:00,112.5,115.2,99.3,100,13.2,15.2,0.535,1.28,16.4,0.438,0.763,0.617,17.758,18.2,0.522,0.574,1,0.199,100.52,99,82.5,99,0.601
1,22100073,1610612766,Hornets,CHA,Charlotte,240:00:00,99.3,100,112.5,115.2,-13.2,-15.2,0.6,1.91,15.9,0.237,0.563,0.383,11.035,11.1,0.461,0.497,1,0.201,100.52,99,82.5,99,0.399
0,22100074,1610612758,Kings,SAC,Sacramento,240:00:00,110.8,111.9,102.8,107.9,8,4,0.475,1.36,15.3,0.122,0.698,0.471,13.725,13.9,0.556,0.621,1,0.198,104,101,84.17,101,0.559
1,22100074,1610612740,Pelicans,NOP,New Orleans,240:00:00,102.8,107.9,110.8,111.9,-8,-4,0.429,1.8,13.1,0.302,0.878,0.529,9.434,9.9,0.474,0.5,1,0.198,104,101,84.17,101,0.441
0,22100075,1610612743,Nuggets,DEN,Denver,240:00:00,102.2,105,75.8,75.8,26.3,29.2,0.651,1.4,20.5,0.238,0.877,0.606,19.283,19.8,0.584,0.597,1,0.195,101.3,100,83.33,101,0.73
1,22100075,1610612742,Mavericks,DAL,Dallas,240:00:00,75.8,75.8,102.2,105,-26.3,-29.2,0.609,0.93,11.8,0.123,0.762,0.394,15.17,15.2,0.346,0.417,1,0.2,101.3,100,83.33,99,0.27
0,22100076,1610612757,Trail Blazers,POR,Portland,240:00:00,107.7,109.9,91.1,92.9,16.7,17,0.512,1.5,15,0.344,0.877,0.602,13.587,13.9,0.515,0.528,1,0.2,102.04,100,83.33,101,0.588
1,22100076,1610612746,Clippers,LAC,LA,240:00:00,91.1,92.9,107.7,109.9,-16.7,-17,0.5,1.31,13.7,0.123,0.656,0.398,12.866,13.1,0.477,0.489,1,0.196,102.04,100,83.33,99,0.412
0,22100077,1610612747,Lakers,LAL,Los Angeles,240:00:00,113.7,120.2,105.6,108.6,8.1,11.6,0.522,1.09,17.9,0.462,0.615,0.549,22.133,23.4,0.619,0.639,1,0.194,97.54,93.5,77.92,94,0.559
1,22100077,1610612739,Cavaliers,CLE,Cleveland,240:00:00,105.6,108.6,113.7,120.2,-8.1,-11.6,0.757,1.87,20,0.385,0.538,0.451,15.677,16.1,0.494,0.522,1,0.201,97.54,93.5,77.92,93,0.441
0,22100078,1610612764,Wizards,WAS,Washington,290:00:00,95.2,95,91.8,93.3,3.4,1.7,0.5,1.46,12.5,0.217,0.803,0.504,10.758,10.7,0.413,0.48,1,0.199,100.49,99.72,83.1,121,0.51
1,22100078,1610612738,Celtics,BOS,Boston,290:00:00,91.8,93.3,95.2,95,-3.4,-1.7,0.523,1.92,15,0.197,0.783,0.496,9.836,10,0.421,0.475,1,0.198,100.49,99.72,83.1,120,0.49
0,22100079,1610612753,Magic,ORL,Orlando,240:00:00,103.4,105.1,108.7,110,-5.3,-4.9,0.553,1.17,15.8,0.28,0.607,0.453,18.072,18.4,0.529,0.55,1,0.199,100.4,99,82.5,98,0.451
1,22100079,1610612765,Pistons,DET,Detroit,240:00:00,108.7,110,103.4,105.1,5.3,4.9,0.722,1.63,18,0.393,0.72,0.547,15.81,16,0.483,0.538,1,0.195,100.4,99,82.5,100,0.549
0,22100080,1610612752,Knicks,NYK,New York,240:00:00,124.2,124.2,114.1,118.2,10.2,6.1,0.524,1.83,17.5,0.195,0.667,0.457,12.121,12.1,0.636,0.668,1,0.202,100.78,99,82.5,99,0.516
1,22100080,1610612740,Pelicans,NOP,New Orleans,240:00:00,114.1,118.2,124.2,124.2,-10.2,-6.1,0.714,2.5,20.8,0.333,0.805,0.543,11.7,12.1,0.516,0.57,1,0.197,100.78,99,82.5,99,0.484
0,22100081,1610612761,Raptors,TOR,Toronto,240:00:00,93.9,98,94,94.9,0,3,0.462,1,13.5,0.327,0.76,0.533,17.428,18.2,0.484,0.499,1,0.194,101.66,99,82.5,99,0.484
1,22100081,1610612754,Pacers,IND,Indiana,240:00:00,94,94.9,93.9,98,0,-3,0.714,1.25,18.8,0.24,0.673,0.467,19.992,20.2,0.512,0.534,1,0.2,101.66,99,82.5,99,0.516
0,22100082,1610612755,76ers,PHI,Philadelphia,240:00:00,120.4,122,91.8,94.9,28.5,27.1,0.522,2,18.4,0.2,0.613,0.451,11.839,12,0.605,0.646,1,0.197,101.86,99.5,82.92,100,0.649
1,22100082,1610612737,Hawks,ATL,Atlanta,240:00:00,91.8,94.9,120.4,122,-28.5,-27.1,0.667,1.26,16.4,0.387,0.8,0.549,18.562,19.2,0.421,0.455,1,0.199,101.86,99.5,82.92,99,0.351
0,22100083,1610612762,Jazz,UTA,Utah,240:00:00,93.1,96.1,102.7,102.9,-9.6,-6.8,0.429,0.75,11.1,0.316,0.778,0.541,18.804,19.4,0.44,0.493,1,0.199,105.28,103.5,86.25,103,0.445
1,22100083,1610612741,Bulls,CHI,Chicago,240:00:00,102.7,102.9,93.1,96.1,9.6,6.8,0.41,1.78,12.4,0.222,0.684,0.459,8.637,8.7,0.456,0.513,1,0.2,105.28,103.5,86.25,104,0.555
0,22100084,1610612748,Heat,MIA,Miami,240:00:00,124.8,129,99.8,103,25,26,0.674,1.72,21.3,0.372,0.764,0.592,17.415,18,0.642,0.669,1,0.199,103.3,100,83.33,100,0.611
1,22100084,1610612763,Grizzlies,MEM,Memphis,240:00:00,99.8,103,124.8,129,-25,-26,0.765,1.86,18.9,0.236,0.628,0.408,13.561,14,0.477,0.53,1,0.2,103.3,100,83.33,100,0.389
0,22100085,1610612759,Spurs,SAS,San Antonio,240:00:00,94.8,95.3,86.1,86.1,8.8,9.2,0.718,2.8,19.5,0.175,0.818,0.491,9.297,9.3,0.447,0.483,1,0.199,107.8,107.5,89.58,107,0.592
1,22100085,1610612749,Bucks,MIL,Milwaukee,240:00:00,86.1,86.1,94.8,95.3,-8.8,-9.2,0.556,0.95,14.6,0.182,0.825,0.509,19.437,19.4,0.461,0.484,1,0.195,107.8,107.5,89.58,108,0.408
0,22100086,1610612760,Thunder,OKC,Oklahoma City,240:00:00,77.9,80.4,101.5,101,-23.5,-20.6,0.483,0.88,11.5,0.145,0.782,0.464,15.203,15.7,0.398,0.444,1,0.2,103.38,102,85,102,0.396
1,22100086,1610612744,Warriors,GSW,Golden State,240:00:00,101.5,101,77.9,80.4,23.5,20.6,0.769,1.88,21.2,0.218,0.855,0.536,15.76,15.7,0.538,0.539,1,0.199,103.38,102,85,102,0.604
0,22100087,1610612750,Timberwolves,MIN,Minnesota,240:00:00,92.9,94.8,93.9,95.9,-1,-1.1,0.6,1.05,15.7,0.327,0.623,0.472,20.416,20.8,0.466,0.489,1,0.2,98.5,96.5,80.42,96,0.428
1,22100087,1610612743,Nuggets,DEN,Denver,240:00:00,93.9,95.9,92.9,94.8,1,1.1,0.667,1.33,17.5,0.377,0.673,0.528,18.174,18.6,0.46,0.489,1,0.202,98.5,96.5,80.42,97,0.572
0,22100088,1610612756,Suns,PHX,Phoenix,240:00:00,98.2,98.1,89.3,90.2,8.9,7.9,0.692,1.8,19.6,0.22,0.804,0.528,14.58,14.6,0.5,0.527,1,0.197,102.98,102.5,85.42,103,0.606
1,22100088,1610612739,Cavaliers,CLE,Cleveland,240:00:00,89.3,90.2,98.2,98.1,-8.9,-7.9,0.583,1.11,15.7,0.196,0.78,0.472,18.432,18.6,0.473,0.489,1,0.198,102.98,102.5,85.42,102,0.394
0,22100089,1610612758,Kings,SAC,Sacramento,240:00:00,98.2,102.1,106.3,108.2,-8.1,-6.2,0.526,1.54,14.5,0.367,0.741,0.544,12.897,13.4,0.432,0.472,1,0.197,99.8,97,80.83,97,0.465
1,22100089,1610612742,Mavericks,DAL,Dallas,240:00:00,106.3,108.2,98.2,102.1,8.1,6.2,0.6,2.4,18.1,0.259,0.633,0.456,10.121,10.3,0.511,0.531,1,0.199,99.8,97,80.83,97,0.535
0,22100090,1610612757,Trail Blazers,POR,Portland,240:00:00,114.3,116.5,128.5,128.9,-14.2,-12.4,0.698,2.5,20.9,0.352,0.729,0.529,12.141,12.4,0.531,0.555,1,0.2,98.04,97,80.83,97,0.446
1,22100090,1610612766,Hornets,CHA,Charlotte,240:00:00,128.5,128.9,114.3,116.5,14.2,12.4,0.783,4,25.1,0.271,0.648,0.471,9.255,9.3,0.629,0.636,1,0.2,98.04,97,80.83,97,0.554
0,22100091,1610612762,Jazz,UTA,Utah,240:00:00,115.2,116.3,98.3,103.3,16.9,13,0.371,1,11.5,0.238,0.667,0.485,13.997,14.1,0.547,0.616,1,0.198,94.76,92,76.67,92,0.617
1,22100091,1610612749,Bucks,MIL,Milwaukee,240:00:00,98.3,103.3,115.2,116.3,-16.9,-13,0.41,1.45,12.7,0.333,0.762,0.515,11.382,12,0.469,0.482,1,0.195,94.76,92,76.67,92,0.383
0,22100092,1610612765,Pistons,DET,Detroit,240:00:00,94.1,94.8,120.6,120.6,-26.4,-25.8,0.656,1.4,16.8,0.157,0.821,0.392,15.515,15.6,0.481,0.513,1,0.199,96.86,96.5,80.42,96,0.339
1,22100092,1610612751,Nets,BKN,Brooklyn,240:00:00,120.6,120.6,94.1,94.8,26.4,25.8,0.638,1.5,23.2,0.179,0.843,0.608,20.61,20.6,0.743,0.74,1,0.198,96.86,96.5,80.42,97,0.661
0,22100093,1610612747,Lakers,LAL,Los Angeles,240:00:00,89.9,92.2,80.4,83.3,9.5,8.9,0.564,1.57,16,0.23,0.706,0.446,13.243,13.6,0.453,0.467,1,0.194,105.74,102.5,85.42,103,0.569
1,22100093,1610612745,Rockets,HOU,Houston,240:00:00,80.4,83.3,89.9,92.2,-9.5,-8.9,0.563,0.67,13.5,0.294,0.77,0.554,25.53,26.5,0.461,0.479,1,0.197,105.74,102.5,85.42,102,0.431
0,22100094,1610612739,Cavaliers,CLE,Cleveland,240:00:00,106.9,113,105.2,110,1.7,3,0.538,1.31,14.6,0.472,0.567,0.522,15.134,16,0.483,0.529,1,0.2,105.16,100,83.33,100,0.524
1,22100094,1610612766,Hornets,CHA,Charlotte,240:00:00,105.2,110,106.9,113,-1.7,-3,0.643,1.59,17.8,0.433,0.528,0.478,16.252,17,0.49,0.511,1,0.199,105.16,100,83.33,100,0.476
0,22100095,1610612759,Spurs,SAS,San Antonio,240:00:00,113.3,118,128.1,132.3,-14.8,-14.3,0.723,2,23.3,0.311,0.667,0.483,16.321,17,0.607,0.62,1,0.196,103.22,99.5,82.92,100,0.465
1,22100095,1610612754,Pacers,IND,Indiana,240:00:00,128.1,132.3,113.3,118,14.8,14.3,0.712,2.31,24.8,0.333,0.689,0.517,15.643,16.2,0.67,0.68,1,0.196,103.22,99.5,82.92,99,0.535
0,22100096,1610612757,Trail Blazers,POR,Portland,240:00:00,109.7,109.6,120.2,121.5,-10.5,-11.9,0.525,1.4,16.4,0.34,0.805,0.557,15.971,16,0.548,0.56,1,0.198,93.98,93.5,77.92,94,0.421
1,22100096,1610612755,76ers,PHI,Philadelphia,240:00:00,120.2,121.5,109.7,109.6,10.5,11.9,0.791,3.09,25.2,0.195,0.66,0.443,11.697,11.8,0.596,0.627,1,0.196,93.98,93.5,77.92,93,0.579
0,22100097,1610612764,Wizards,WAS,Washington,240:00:00,113.2,116.8,125.9,122.9,-12.6,-6.1,0.659,2.25,20.4,0.222,0.667,0.444,12.24,12.6,0.552,0.597,1,0.198,95.9,95.5,79.58,95,0.449
1,22100097,1610612737,Hawks,ATL,Atlanta,240:00:00,125.9,122.9,113.2,116.8,12.6,6.1,0.632,2.18,18.4,0.333,0.778,0.556,11.732,11.5,0.536,0.616,1,0.202,95.9,95.5,79.58,96,0.551
0,22100098,1610612741,Bulls,CHI,Chicago,240:00:00,125.6,126.7,113.1,111.8,12.5,15,0.612,1.67,21.1,0.324,0.737,0.574,17.661,17.8,0.645,0.681,1,0.193,101.36,101.5,84.58,101,0.599
1,22100098,1610612738,Celtics,BOS,Boston,240:00:00,113.1,111.8,125.6,126.7,-12.5,-15,0.476,2.22,14.9,0.263,0.676,0.426,8.929,8.8,0.516,0.544,1,0.2,101.36,101.5,84.58,102,0.401
0,22100099,1610612761,Raptors,TOR,Toronto,240:00:00,111.7,115.3,107.7,107.2,4,8.1,0.558,2.67,17.4,0.339,0.8,0.545,8.897,9.2,0.505,0.537,1,0.198,98.86,97.5,81.25,98,0.543
1,22100099,1610612752,Knicks,NYK,New York,240:00:00,107.7,107.2,111.7,115.3,-4,-8.1,0.571,1.18,16.2,0.2,0.661,0.455,17.606,17.5,0.566,0.601,1,0.201,98.86,97.5,81.25,97,0.457
0,22100100,1610612763,Grizzlies,MEM,Memphis,240:00:00,103.8,107.1,96.4,99,7.4,8.1,0.455,1.54,15,0.321,0.83,0.575,12.735,13.1,0.521,0.53,1,0.198,101.34,98.5,82.08,99,0.506
1,22100100,1610612743,Nuggets,DEN,Denver,240:00:00,96.4,99,103.8,107.1,-7.4,-8.1,0.692,2.25,20.2,0.17,0.679,0.425,11.928,12.2,0.494,0.513,1,0.199,101.34,98.5,82.08,98,0.494
0,22100101,1610612753,Magic,ORL,Orlando,240:00:00,115.9,115,93.8,98,22.1,17,0.568,1.31,15.9,0.298,0.677,0.518,16.129,16,0.555,0.604,1,0.2,101.28,99.5,82.92,100,0.623
1,22100101,1610612750,Timberwolves,MIN,Minnesota,240:00:00,93.8,98,115.9,115,-22.1,-17,0.583,1.5,15,0.323,0.702,0.482,13.545,14.1,0.443,0.46,1,0.196,101.28,99.5,82.92,99,0.377
0,22100102,1610612760,Thunder,OKC,Oklahoma City,240:00:00,91.2,94,97.7,100,-6.4,-6,0.486,1.06,13.1,0.268,0.707,0.491,15.528,16,0.45,0.484,1,0.198,102.2,99.5,82.92,100,0.481
1,22100102,1610612746,Clippers,LAC,LA,240:00:00,97.7,100,91.2,94,6.4,6,0.514,1.29,13.6,0.293,0.732,0.509,13.812,14.1,0.462,0.493,1,0.198,102.2,99.5,82.92,99,0.519
0,22100103,1610612749,Bucks,MIL,Milwaukee,240:00:00,115.6,117,83.8,89.9,31.8,27.1,0.667,1.65,20.3,0.295,0.706,0.545,16.792,17,0.601,0.627,1,0.196,103.72,99.5,82.92,100,0.719
1,22100103,1610612765,Pistons,DET,Detroit,240:00:00,83.8,89.9,115.6,117,-31.8,-27.1,0.7,1.5,14.9,0.294,0.705,0.455,13.183,14.1,0.366,0.419,1,0.196,103.72,99.5,82.92,99,0.281
0,22100104,1610612748,Heat,MIA,Miami,240:00:00,132.7,131.6,113.8,115.8,18.9,15.8,0.581,3.57,19.5,0.256,0.736,0.521,7.431,7.4,0.596,0.65,1,0.2,95.42,95,79.17,95,0.612
1,22100104,1610612742,Mavericks,DAL,Dallas,240:00:00,113.8,115.8,132.7,131.6,-18.9,-15.8,0.459,1.7,13.6,0.264,0.744,0.479,10.348,10.5,0.524,0.563,1,0.197,95.42,95,79.17,95,0.388
0,22100105,1610612762,Jazz,UTA,Utah,240:00:00,106.4,114.4,104.1,107.6,2.3,6.8,0.372,0.94,11.2,0.414,0.789,0.6,15.195,16.3,0.51,0.541,1,0.199,110.22,104.5,87.08,104,0.507
1,22100105,1610612758,Kings,SAC,Sacramento,240:00:00,104.1,107.6,106.4,114.4,-2.3,-6.8,0.571,2.18,17.3,0.211,0.586,0.4,10.133,10.5,0.516,0.546,1,0.199,110.22,104.5,87.08,105,0.493
0,22100106,1610612756,Suns,PHX,Phoenix,240:00:00,109.9,110.9,98,100,11.9,10.9,0.744,1.68,22.7,0.225,0.679,0.49,18.642,18.8,0.579,0.623,1,0.196,101.98,100.5,83.75,101,0.572
1,22100106,1610612740,Pelicans,NOP,New Orleans,240:00:00,98,100,109.9,110.9,-11.9,-10.9,0.583,1.17,15.3,0.321,0.775,0.51,17.64,18,0.467,0.51,1,0.2,101.98,100.5,83.75,100,0.428
0,22100107,1610612747,Lakers,LAL,Los Angeles,240:00:00,110.4,111.2,106.1,108.3,4.3,2.9,0.531,1.53,18,0.326,0.708,0.521,15.77,15.9,0.559,0.584,1,0.2,109.04,107.5,89.58,107,0.548
1,22100107,1610612745,Rockets,HOU,Houston,240:00:00,106.1,108.3,110.4,111.2,-4.3,-2.9,0.563,1.08,18.2,0.292,0.674,0.479,22.67,23.1,0.615,0.608,1,0.195,109.04,107.5,89.58,108,0.453
0,22100108,1610612757,Trail Blazers,POR,Portland,240:00:00,107.8,109.5,111.6,112.6,-3.8,-3.2,0.6,2.67,18.4,0.241,0.784,0.462,9.328,9.5,0.517,0.533,1,0.199,96.2,95,79.17,95,0.459
1,22100108,1610612739,Cavaliers,CLE,Cleveland,240:00:00,111.6,112.6,107.8,109.5,3.8,3.2,0.744,1.53,22.3,0.216,0.759,0.538,19.808,20,0.628,0.653,1,0.196,96.2,95,79.17,95,0.541
0,22100109,1610612752,Knicks,NYK,New York,240:00:00,103.3,102.1,110.8,114.4,-7.5,-12.3,0.639,2.3,17.4,0.259,0.68,0.462,10.54,10.4,0.443,0.496,1,0.2,97.52,96.5,80.42,96,0.446
1,22100109,1610612754,Pacers,IND,Indiana,240:00:00,110.8,114.4,103.3,102.1,7.5,12.3,0.619,2,19.1,0.32,0.741,0.538,12.979,13.4,0.549,0.571,1,0.196,97.52,96.5,80.42,97,0.554
0,22100110,1610612753,Magic,ORL,Orlando,240:00:00,79.2,84,100,96.8,-20.8,-12.8,0.556,1,12.2,0.237,0.808,0.505,15.03,16,0.375,0.426,1,0.199,95.9,94.5,78.75,94,0.358
1,22100110,1610612738,Celtics,BOS,Boston,240:00:00,100,96.8,79.2,84,20.8,12.8,0.727,2.18,19.2,0.192,0.763,0.495,11.957,11.6,0.481,0.511,1,0.202,95.9,94.5,78.75,95,0.642
0,22100111,1610612755,76ers,PHI,Philadelphia,240:00:00,108.1,106.2,101.1,101,7,5.2,0.632,1.71,19.3,0.136,0.773,0.455,14.7,14.4,0.571,0.597,1,0.202,96.08,97,80.83,97,0.508
1,22100111,1610612741,Bulls,CHI,Chicago,240:00:00,101.1,101,108.1,106.2,-7,-5.2,0.5,1.19,15.2,0.227,0.864,0.545,16.508,16.5,0.5,0.545,1,0.198,96.08,97,80.83,97,0.492
0,22100112,1610612764,Wizards,WAS,Washington,240:00:00,106.2,103.1,110.3,113.5,-4.2,-10.4,0.559,1.46,15.4,0.245,0.72,0.485,13.8,13.4,0.487,0.548,1,0.202,96.5,96.5,80.42,97,0.5
1,22100112,1610612761,Raptors,TOR,Toronto,240:00:00,110.3,113.5,106.2,103.1,4.2,10.4,0.415,1.42,13.5,0.28,0.755,0.515,12.146,12.5,0.523,0.563,1,0.195,96.5,96.5,80.42,96,0.5
0,22100113,1610612751,Nets,BKN,Brooklyn,240:00:00,114.4,113.6,105.3,103.8,9.1,9.7,0.791,2.13,23.7,0.167,0.745,0.476,15.643,15.5,0.614,0.627,1,0.196,102.44,103.5,86.25,103,0.537
1,22100113,1610612737,Hawks,ATL,Atlanta,240:00:00,105.3,103.8,114.4,113.6,-9.1,-9.7,0.561,1.64,16.7,0.255,0.833,0.524,13.645,13.5,0.505,0.537,1,0.199,102.44,103.5,86.25,104,0.463
0,22100114,1610612763,Grizzlies,MEM,Memphis,240:00:00,112.3,113.7,108.5,111.6,3.8,2.1,0.667,2.33,22,0.143,0.694,0.44,12.479,12.6,0.617,0.62,1,0.198,96.94,95,79.17,95,0.523
1,22100114,1610612743,Nuggets,DEN,Denver,240:00:00,108.5,111.6,112.3,113.7,-3.8,-2.1,0.558,2,18.1,0.306,0.857,0.56,12.28,12.6,0.516,0.548,1,0.197,96.94,95,79.17,95,0.477
0,22100115,1610612750,Timberwolves,MIN,Minnesota,240:00:00,111.6,116.2,124.4,123.5,-12.8,-7.4,0.628,1.59,18.6,0.333,0.774,0.5,16.498,17.2,0.532,0.569,1,0.195,102.16,100.5,83.75,99,0.427
1,22100115,1610612746,Clippers,LAC,LA,240:00:00,124.4,123.5,111.6,116.2,12.8,7.4,0.702,1.57,24,0.226,0.667,0.5,20.735,20.6,0.737,0.756,1,0.198,102.16,100.5,83.75,102,0.573
0,22100116,1610612759,Spurs,SAS,San Antonio,240:00:00,101.1,102.9,99.3,102.8,1.8,0,0.581,1.67,18.3,0.146,0.644,0.421,14.045,14.3,0.528,0.558,1,0.2,108.28,105.5,87.92,105,0.524
1,22100116,1610612742,Mavericks,DAL,Dallas,240:00:00,99.3,102.8,101.1,102.9,-1.8,0,0.525,1.11,14.4,0.356,0.854,0.579,17.31,17.9,0.473,0.515,1,0.199,108.28,105.5,87.92,106,0.476
